Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Squad
2023-03-19,15:00,Serie A,Matchweek 27,Sun,Home,W,1,0,Lecce,1.2,0.5,59.0,34604.0,Cristiano Biraghi,4-2-3-1,4-3-3,Rosario Abisso,Match Report,,Fiorentina
2023-04-01,18:00,Serie A,Matchweek 28,Sat,Away,W,1,0,Inter,1.1,2.8,41.0,73576.0,Giacomo Bonaventura,4-2-3-1,3-5-2,Fabio Maresca,Match Report,,Fiorentina
2023-04-05,21:00,Coppa Italia,Semi-finals,Wed,Away,W,2,0,Cremonese,,,61.0,,Cristiano Biraghi,4-2-3-1,3-5-2,Maurizio Mariani,Match Report,Leg 1 of 2,Fiorentina
2023-04-08,14:30,Serie A,Matchweek 29,Sat,Home,D,1,1,Spezia,1.0,0.7,66.0,35863.0,Cristiano Biraghi,4-2-3-1,4-3-3,Federico Dionisi,Match Report,,Fiorentina
2023-04-13,21:00,Conf Lg,Quarter-finals,Thu,Away,W,4,1,pl Lech Poznań,,,,41609.0,Cristiano Biraghi,4-3-3,3-5-2,Irfan Peljto,Match Report,Leg 1 of 2,Fiorentina
2023-04-17,20:45,Serie A,Matchweek 30,Mon,Home,D,1,1,Atalanta,1.9,0.5,61.0,29628.0,Nikola Milenković,4-1-4-1,3-4-1-2,Marco Guida,Match Report,,Fiorentina
2023-04-20,18:45,Conf Lg,Quarter-finals,Thu,Home,L,2,3,pl Lech Poznań,,,,23110.0,Cristiano Biraghi,4-3-3,3-4-1-2,Rade Obrenović,Match Report,Leg 2 of 2; Fiorentina won,Fiorentina
2023-04-23,15:00,Serie A,Matchweek 31,Sun,Away,L,2,3,Monza,1.3,1.5,55.0,13118.0,Cristiano Biraghi,4-2-3-1,3-4-3,Juan Sacchi,Match Report,,Fiorentina
2023-04-27,21:00,Coppa Italia,Semi-finals,Thu,Home,D,0,0,Cremonese,,,54.0,,Cristiano Biraghi,4-3-3,4-4-1-1,Livio Marinelli,Match Report,Leg 2 of 2; Fiorentina won,Fiorentina
2023-04-30,18:00,Serie A,Matchweek 32,Sun,Home,W,5,0,Sampdoria,1.7,0.4,67.0,30602.0,Cristiano Biraghi,4-2-3-1,3-4-1-2,Antonio Giua,Match Report,,Fiorentina
2023-05-03,18:00,Serie A,Matchweek 33,Wed,Away,D,3,3,Salernitana,1.9,1.1,53.0,17868.0,Cristiano Biraghi,4-3-3,3-4-3,Ivan Pezzuto,Match Report,,Fiorentina
2023-05-07,18:00,Serie A,Matchweek 34,Sun,Away,L,0,1,Napoli,1.1,2.0,53.0,46522.0,Giacomo Bonaventura,4-2-3-1,4-3-3,Matteo Marchetti,Match Report,,Fiorentina
2023-05-11,21:00,Conf Lg,Semi-finals,Thu,Home,L,1,2,ch Basel,,,,34276.0,Cristiano Biraghi,4-3-3,3-5-2,François Letexier,Match Report,Leg 1 of 2,Fiorentina
2023-05-14,15:00,Serie A,Matchweek 35,Sun,Home,W,2,0,Udinese,2.1,0.3,45.0,27383.0,Cristiano Biraghi,4-2-3-1,3-5-1-1,Daniele Paterna,Match Report,,Fiorentina
2023-05-18,21:00,Conf Lg,Semi-finals,Thu,Away,W,3,1,ch Basel,,,,36000.0,Cristiano Biraghi,4-3-3,3-4-3,Jose Maria,Match Report,Leg 2 of 2; Fiorentina won; Required Extra Time,Fiorentina
2023-05-21,15:00,Serie A,Matchweek 36,Sun,Away,D,1,1,Torino,0.8,1.1,44.0,20403.0,Lorenzo Venuti,4-2-3-1,3-4-3,Luca Massimi,Match Report,,Fiorentina
2023-05-24,21:00,Coppa Italia,Final,Wed,Neutral,L,1,2,Inter,,,51.0,,Cristiano Biraghi,4-2-3-1,3-5-2,Massimiliano Irrati,Match Report,,Fiorentina
2023-05-27,18:00,Serie A,Matchweek 37,Sat,Home,W,2,1,Roma,2.3,1.2,65.0,32829.0,Cristiano Biraghi,4-2-3-1,4-1-4-1,Giovanni Ayroldi,Match Report,,Fiorentina
2023-06-02,20:30,Serie A,Matchweek 38,Fri,Away,W,3,1,Sassuolo,1.6,1.1,49.0,12456.0,Lucas Martínez Quarta,4-3-3,4-3-3,Matteo Marchetti,Match Report,,Fiorentina
2023-06-07,21:00,Conf Lg,Final,Wed,Neutral,L,1,2,eng West Ham,,,,17363.0,Cristiano Biraghi,4-3-3,4-3-3,Carlos del Cerro,Match Report,,Fiorentina
2021-08-13,21:00,Coppa Italia,First round,Fri,Home,W,4,0,Cosenza,,,81.0,3600.0,Germán Pezzella,4-3-3,5-3-2,Giacomo Camplone,Match Report,,Fiorentina
2021-08-22,20:45,Serie A,Matchweek 1,Sun,Away,L,1,3,Roma,1.3,2.7,58.0,26997.0,Cristiano Biraghi,4-3-3,4-2-3-1,Luca Pairetto,Match Report,,Fiorentina
2021-08-28,20:45,Serie A,Matchweek 2,Sat,Home,W,2,1,Torino,0.8,0.4,58.0,12592.0,Cristiano Biraghi,4-3-3,3-4-1-2,Maurizio Mariani,Match Report,,Fiorentina
2021-09-11,20:45,Serie A,Matchweek 3,Sat,Away,W,2,1,Atalanta,1.8,2.2,45.0,9162.0,Cristiano Biraghi,4-3-3,3-4-3,Valerio Marini,Match Report,,Fiorentina
2021-09-18,15:00,Serie A,Matchweek 4,Sat,Away,W,2,1,Genoa,0.9,1.1,64.0,6269.0,Cristiano Biraghi,4-3-3,4-2-3-1,Livio Marinelli,Match Report,,Fiorentina
2021-09-21,20:45,Serie A,Matchweek 5,Tue,Home,L,1,3,Inter,1.6,2.2,53.0,15927.0,Cristiano Biraghi,4-3-3,3-5-2,Michael Fabbri,Match Report,,Fiorentina
2021-09-26,15:00,Serie A,Matchweek 6,Sun,Away,W,1,0,Udinese,1.1,0.8,54.0,7208.0,Cristiano Biraghi,4-3-3,3-5-2,Davide Ghersini,Match Report,,Fiorentina
2021-10-03,18:00,Serie A,Matchweek 7,Sun,Home,L,1,2,Napoli,0.4,1.7,54.0,15264.0,Cristiano Biraghi,4-4-2,4-2-3-1,Simone Sozza,Match Report,,Fiorentina
2021-10-18,20:45,Serie A,Matchweek 8,Mon,Away,L,0,1,Venezia,0.4,1.1,61.0,8043.0,Cristiano Biraghi,4-3-3,4-3-2-1,Luca Massimi,Match Report,,Fiorentina
2021-10-24,15:00,Serie A,Matchweek 9,Sun,Home,W,3,0,Cagliari,2.9,0.1,65.0,20290.0,Cristiano Biraghi,4-3-3,4-4-2,Antonio Rapuano,Match Report,,Fiorentina
2021-10-27,20:45,Serie A,Matchweek 10,Wed,Away,L,0,1,Lazio,0.5,0.8,51.0,7000.0,Cristiano Biraghi,4-3-3,4-3-3,Giovanni Ayroldi,Match Report,,Fiorentina
2021-10-31,15:00,Serie A,Matchweek 11,Sun,Home,W,3,0,Spezia,2.8,0.1,55.0,19511.0,Cristiano Biraghi,4-3-3,4-2-3-1,Antonio Giua,Match Report,,Fiorentina
2021-11-06,18:00,Serie A,Matchweek 12,Sat,Away,L,0,1,Juventus,0.4,0.6,50.0,6953.0,Cristiano Biraghi,4-3-3,4-4-2,Simone Sozza,Match Report,,Fiorentina
2021-11-20,20:45,Serie A,Matchweek 13,Sat,Home,W,4,3,Milan,1.2,2.0,45.0,32567.0,Cristiano Biraghi,4-3-3,4-2-3-1,Marco Guida,Match Report,,Fiorentina
2021-11-27,15:00,Serie A,Matchweek 14,Sat,Away,L,1,2,Empoli,2.0,1.8,49.0,7878.0,Cristiano Biraghi,4-3-3,4-3-1-2,Juan Sacchi,Match Report,,Fiorentina
2021-11-30,18:30,Serie A,Matchweek 15,Tue,Home,W,3,1,Sampdoria,2.9,0.6,60.0,17913.0,Cristiano Biraghi,4-3-3,4-4-2,Federico Dionisi,Match Report,,Fiorentina
2021-12-05,12:30,Serie A,Matchweek 16,Sun,Away,W,3,2,Bologna,1.1,0.7,63.0,18175.0,Cristiano Biraghi,4-3-3,5-3-2,Massimiliano Irrati,Match Report,,Fiorentina
2021-12-11,15:00,Serie A,Matchweek 17,Sat,Home,W,4,0,Salernitana,2.2,0.8,69.0,18579.0,Cristiano Biraghi,4-3-3,4-4-1-1,Davide Ghersini,Match Report,,Fiorentina
2021-12-15,21:00,Coppa Italia,Second round,Wed,Home,W,2,1,Benevento,,,66.0,13800.0,Lorenzo Venuti,4-3-3,4-3-3,Luca Zufferli,Match Report,,Fiorentina
2021-12-19,12:30,Serie A,Matchweek 18,Sun,Home,D,2,2,Sassuolo,3.5,1.1,57.0,21514.0,Cristiano Biraghi,4-3-3,4-2-3-1,Marco Serra,Match Report,,Fiorentina
2021-12-22,18:30,Serie A,Matchweek 19,Wed,Away,D,1,1,Hellas Verona,0.9,0.5,60.0,14001.0,Lorenzo Venuti,4-3-3,3-4-3,Daniele Doveri,Match Report,,Fiorentina
2022-01-10,17:00,Serie A,Matchweek 21,Mon,Away,L,0,4,Torino,0.5,1.9,55.0,3545.0,Cristiano Biraghi,4-3-3,3-4-3,Livio Marinelli,Match Report,,Fiorentina
2022-01-13,18:00,Coppa Italia,Round of 16,Thu,Away,W,5,2,Napoli,,,52.0,4500.0,Cristiano Biraghi,4-3-3,4-2-3-1,Giovanni Ayroldi,Match Report,Required Extra Time,Fiorentina
2022-01-17,20:45,Serie A,Matchweek 22,Mon,Home,W,6,0,Genoa,3.4,0.1,73.0,5000.0,Cristiano Biraghi,4-3-3,4-3-1-2,Fabio Maresca,Match Report,,Fiorentina
2022-01-23,12:30,Serie A,Matchweek 23,Sun,Away,D,1,1,Cagliari,2.3,1.3,59.0,5000.0,Cristiano Biraghi,4-3-3,3-5-2,Gianluca Aureliano,Match Report,,Fiorentina
2022-02-05,20:45,Serie A,Matchweek 24,Sat,Home,L,0,3,Lazio,0.7,2.5,50.0,17181.0,Cristiano Biraghi,4-3-3,4-3-3,Daniele Orsato,Match Report,,Fiorentina
2022-02-10,18:00,Coppa Italia,Quarter-finals,Thu,Away,W,3,2,Atalanta,,,51.0,7425.0,Cristiano Biraghi,4-3-3,3-4-1-2,Michael Fabbri,Match Report,,Fiorentina
2022-02-14,20:45,Serie A,Matchweek 25,Mon,Away,W,2,1,Spezia,2.1,0.7,66.0,5400.0,Cristiano Biraghi,4-3-3,4-2-3-1,Matteo Marchetti,Match Report,,Fiorentina
2022-02-20,12:30,Serie A,Matchweek 26,Sun,Home,W,1,0,Atalanta,0.8,0.3,50.0,18056.0,Cristiano Biraghi,4-3-3,3-4-1-2,Daniele Doveri,Match Report,,Fiorentina
2022-02-26,20:45,Serie A,Matchweek 27,Sat,Away,L,1,2,Sassuolo,2.5,1.5,50.0,8952.0,Cristiano Biraghi,4-3-3,4-2-3-1,Alessandro Prontera,Match Report,,Fiorentina
2022-03-02,21:00,Coppa Italia,Semi-finals,Wed,Home,L,0,1,Juventus,,,55.0,28039.0,Cristiano Biraghi,4-3-3,3-5-2,Marco Guida,Match Report,Leg 1 of 2,Fiorentina
2022-03-06,15:00,Serie A,Matchweek 28,Sun,Home,D,1,1,Hellas Verona,1.4,1.0,50.0,23491.0,Cristiano Biraghi,4-3-3,3-4-1-2,Gianluca Manganiello,Match Report,,Fiorentina
2022-03-13,12:30,Serie A,Matchweek 29,Sun,Home,W,1,0,Bologna,1.8,1.1,61.0,22635.0,Giacomo Bonaventura,4-3-3,3-4-3,Juan Sacchi,Match Report,,Fiorentina
2022-03-19,18:00,Serie A,Matchweek 30,Sat,Away,D,1,1,Inter,1.3,1.0,49.0,54988.0,Cristiano Biraghi,4-3-3,3-5-2,Daniele Chiffi,Match Report,,Fiorentina
2022-04-03,12:30,Serie A,Matchweek 31,Sun,Home,W,1,0,Empoli,1.7,0.1,62.0,22407.0,Cristiano Biraghi,4-3-3,4-3-1-2,Luca Massimi,Match Report,,Fiorentina
2022-04-10,15:00,Serie A,Matchweek 32,Sun,Away,W,3,2,Napoli,0.8,0.9,50.0,50000.0,Cristiano Biraghi,4-3-3,4-3-3,Maurizio Mariani,Match Report,,Fiorentina
2022-04-16,16:30,Serie A,Matchweek 33,Sat,Home,W,1,0,Venezia,3.0,0.1,69.0,31627.0,Cristiano Biraghi,4-3-3,4-3-3,Rosario Abisso,Match Report,,Fiorentina
2022-04-20,21:00,Coppa Italia,Semi-finals,Wed,Away,L,0,2,Juventus,,,68.0,32109.0,Cristiano Biraghi,4-3-3,4-4-2,Daniele Doveri,Match Report,Leg 2 of 2; Juventus won,Fiorentina
2022-04-24,12:30,Serie A,Matchweek 34,Sun,Away,L,1,2,Salernitana,1.0,0.7,72.0,20920.0,Cristiano Biraghi,4-3-3,3-5-2,Davide Massa,Match Report,,Fiorentina
2022-04-27,18:00,Serie A,Matchweek 20,Wed,Home,L,0,4,Udinese,2.7,2.8,72.0,22067.0,Cristiano Biraghi,4-3-3,3-5-2,Ivan Pezzuto,Match Report,,Fiorentina
2022-05-01,15:00,Serie A,Matchweek 35,Sun,Away,L,0,1,Milan,0.7,1.2,51.0,71542.0,Cristiano Biraghi,4-3-3,4-2-3-1,Paolo Valeri,Match Report,,Fiorentina
2022-05-09,20:45,Serie A,Matchweek 36,Mon,Home,W,2,0,Roma,1.5,0.5,54.0,29580.0,Cristiano Biraghi,4-3-3,3-4-1-2,Marco Guida,Match Report,,Fiorentina
2022-05-16,18:30,Serie A,Matchweek 37,Mon,Away,L,1,4,Sampdoria,1.5,1.5,63.0,21331.0,Cristiano Biraghi,4-3-3,4-1-4-1,Maurizio Mariani,Match Report,,Fiorentina
2022-05-21,20:45,Serie A,Matchweek 38,Sat,Home,W,2,0,Juventus,1.6,0.1,66.0,34831.0,Cristiano Biraghi,4-3-3,3-5-2,Daniele Chiffi,Match Report,,Fiorentina
2020-09-19,18:00,Serie A,Matchweek 1,Sat,Home,W,1,0,Torino,1.9,0.7,50.0,,Franck Ribéry,3-5-2,4-3-1-2,Rosario Abisso,Match Report,,Fiorentina
2020-09-26,20:45,Serie A,Matchweek 2,Sat,Away,L,3,4,Inter,2.4,2.3,33.0,1000.0,Franck Ribéry,3-5-2,3-4-1-2,Giampaolo Calvarese,Match Report,,Fiorentina
2020-10-02,20:45,Serie A,Matchweek 3,Fri,Home,L,1,2,Sampdoria,1.7,2.2,64.0,1000.0,Federico Chiesa,3-5-2,4-4-2,Piero Giacomelli,Match Report,,Fiorentina
2020-10-18,15:00,Serie A,Matchweek 4,Sun,Away,D,2,2,Spezia,1.0,0.9,48.0,1000.0,Germán Pezzella,3-5-2,4-3-3,Gianluca Manganiello,Match Report,,Fiorentina
2020-10-25,18:00,Serie A,Matchweek 5,Sun,Home,W,3,2,Udinese,1.1,2.6,45.0,1000.0,Germán Pezzella,3-5-2,3-5-2,Francesco Fourneau,Match Report,,Fiorentina
2020-10-28,17:30,Coppa Italia,Third round,Wed,Home,W,2,1,Padova,,,,,,,,Alberto Santoro,Match Report,,Fiorentina
2020-11-01,18:00,Serie A,Matchweek 6,Sun,Away,L,0,2,Roma,0.4,3.0,59.0,,Franck Ribéry,3-5-2,3-4-3,Daniele Orsato,Match Report,,Fiorentina
2020-11-07,20:45,Serie A,Matchweek 7,Sat,Away,D,0,0,Parma,0.5,0.2,64.0,,Franck Ribéry,3-5-2,3-5-2,Federico La Penna,Match Report,,Fiorentina
2020-11-22,12:30,Serie A,Matchweek 8,Sun,Home,L,0,1,Benevento,1.1,0.6,62.0,,Germán Pezzella,4-2-3-1,4-3-2-1,Davide Ghersini,Match Report,,Fiorentina
2020-11-25,17:30,Coppa Italia,Fourth round,Wed,Away,W,1,0,Udinese,,,,,,,,Marco Serra,Match Report,Required Extra Time,Fiorentina
2020-11-29,15:00,Serie A,Matchweek 9,Sun,Away,L,0,2,Milan,0.7,2.6,56.0,,Germán Pezzella,4-3-3,4-2-3-1,Rosario Abisso,Match Report,,Fiorentina
2020-12-07,20:45,Serie A,Matchweek 10,Mon,Home,D,1,1,Genoa,2.6,1.3,61.0,,Germán Pezzella,4-3-3,4-1-2-1-2,Daniele Doveri,Match Report,,Fiorentina
2020-12-13,15:00,Serie A,Matchweek 11,Sun,Away,L,0,3,Atalanta,0.3,2.7,47.0,,Germán Pezzella,4-2-3-1,3-4-3,Maurizio Mariani,Match Report,,Fiorentina
2020-12-16,20:45,Serie A,Matchweek 12,Wed,Home,D,1,1,Sassuolo,2.1,1.6,34.0,,Germán Pezzella,3-5-2,4-2-3-1,Paolo Valeri,Match Report,,Fiorentina
2020-12-19,15:00,Serie A,Matchweek 13,Sat,Home,D,1,1,Hellas Verona,1.6,1.5,59.0,,Germán Pezzella,3-5-1-1,3-4-3,Francesco Fourneau,Match Report,,Fiorentina
2020-12-22,20:45,Serie A,Matchweek 14,Tue,Away,W,3,0,Juventus,1.6,0.5,46.0,,Germán Pezzella,3-5-2,3-5-2,Federico La Penna,Match Report,,Fiorentina
2021-01-03,15:00,Serie A,Matchweek 15,Sun,Home,D,0,0,Bologna,0.5,0.8,47.0,,Germán Pezzella,3-5-2,4-2-3-1,Daniele Orsato,Match Report,,Fiorentina
2021-01-06,15:00,Serie A,Matchweek 16,Wed,Away,L,1,2,Lazio,1.7,1.5,55.0,,Germán Pezzella,3-5-2,3-5-2,Rosario Abisso,Match Report,,Fiorentina
2021-01-10,18:00,Serie A,Matchweek 17,Sun,Home,W,1,0,Cagliari,1.9,1.2,52.0,,Germán Pezzella,3-4-3,4-1-2-1-2,Piero Giacomelli,Match Report,,Fiorentina
2021-01-13,15:00,Coppa Italia,Round of 16,Wed,Home,L,1,2,Inter,,,45.0,,,,,Davide Massa,Match Report,Required Extra Time,Fiorentina
2021-01-17,12:30,Serie A,Matchweek 18,Sun,Away,L,0,6,Napoli,1.0,2.0,52.0,,Germán Pezzella,3-4-3,4-2-3-1,Daniele Chiffi,Match Report,,Fiorentina
2021-01-23,20:45,Serie A,Matchweek 19,Sat,Home,W,2,1,Crotone,1.2,0.7,45.0,,Germán Pezzella,3-5-2,3-5-2,Marco Piccinini,Match Report,,Fiorentina
2021-01-29,20:45,Serie A,Matchweek 20,Fri,Away,D,1,1,Torino,1.4,2.2,48.0,,Germán Pezzella,3-5-2,3-5-2,Marco Di Bello,Match Report,,Fiorentina
2021-02-05,20:45,Serie A,Matchweek 21,Fri,Home,L,0,2,Inter,0.6,2.2,45.0,,Germán Pezzella,5-3-2,3-5-2,Federico La Penna,Match Report,,Fiorentina
2021-02-14,15:00,Serie A,Matchweek 22,Sun,Away,L,1,2,Sampdoria,1.3,1.1,51.0,,Germán Pezzella,3-5-2,4-4-1-1,Fabio Maresca,Match Report,,Fiorentina
2021-02-19,18:30,Serie A,Matchweek 23,Fri,Home,W,3,0,Spezia,2.0,1.0,38.0,,Germán Pezzella,3-5-2,4-3-3,Giampaolo Calvarese,Match Report,,Fiorentina
2021-02-28,15:00,Serie A,Matchweek 24,Sun,Away,L,0,1,Udinese,0.4,0.7,54.0,,Germán Pezzella,3-5-2,3-5-2,Manuel Volpi,Match Report,,Fiorentina
2021-03-03,20:45,Serie A,Matchweek 25,Wed,Home,L,1,2,Roma,0.5,1.7,41.0,,Germán Pezzella,3-5-2,3-4-3,Giampaolo Calvarese,Match Report,,Fiorentina
2021-03-07,15:00,Serie A,Matchweek 26,Sun,Home,D,3,3,Parma,1.1,2.7,42.0,,Germán Pezzella,3-5-1-1,4-3-1-2,Rosario Abisso,Match Report,,Fiorentina
2021-03-13,18:00,Serie A,Matchweek 27,Sat,Away,W,4,1,Benevento,1.9,1.9,40.0,,Germán Pezzella,3-5-2,4-3-3,Piero Giacomelli,Match Report,,Fiorentina
2021-03-21,18:00,Serie A,Matchweek 28,Sun,Home,L,2,3,Milan,0.4,1.7,40.0,,Germán Pezzella,4-4-2,4-2-3-1,Marco Guida,Match Report,,Fiorentina
2021-04-03,15:00,Serie A,Matchweek 29,Sat,Away,D,1,1,Genoa,0.9,1.1,44.0,,Germán Pezzella,3-5-2,3-5-2,Fabio Maresca,Match Report,,Fiorentina
2021-04-11,20:45,Serie A,Matchweek 30,Sun,Home,L,2,3,Atalanta,1.4,3.0,40.0,,Germán Pezzella,3-5-2,3-4-1-2,Juan Sacchi,Match Report,,Fiorentina
2021-04-17,18:00,Serie A,Matchweek 31,Sat,Away,L,1,3,Sassuolo,0.8,2.2,29.0,,Germán Pezzella,3-5-2,4-2-3-1,Gianluca Aureliano,Match Report,,Fiorentina
2021-04-20,20:45,Serie A,Matchweek 32,Tue,Away,W,2,1,Hellas Verona,1.3,1.9,36.0,,Germán Pezzella,3-5-2,3-4-3,Alessandro Prontera,Match Report,,Fiorentina
2021-04-25,15:00,Serie A,Matchweek 33,Sun,Home,D,1,1,Juventus,1.3,1.2,33.0,,Germán Pezzella,3-5-2,3-5-2,Davide Massa,Match Report,,Fiorentina
2021-05-02,15:00,Serie A,Matchweek 34,Sun,Away,D,3,3,Bologna,2.0,2.2,38.0,,Germán Pezzella,3-5-2,3-4-3,Federico Dionisi,Match Report,,Fiorentina
2021-05-08,20:45,Serie A,Matchweek 35,Sat,Home,W,2,0,Lazio,1.5,1.2,30.0,,Germán Pezzella,3-5-2,3-5-2,Fabio Maresca,Match Report,,Fiorentina
2021-05-12,18:30,Serie A,Matchweek 36,Wed,Away,D,0,0,Cagliari,0.1,0.5,44.0,,Germán Pezzella,3-5-2,4-2-3-1,Maurizio Mariani,Match Report,,Fiorentina
2021-05-16,12:30,Serie A,Matchweek 37,Sun,Home,L,0,2,Napoli,0.5,1.9,41.0,,Germán Pezzella,3-5-2,4-2-3-1,Rosario Abisso,Match Report,,Fiorentina
2021-05-22,20:45,Serie A,Matchweek 38,Sat,Away,D,0,0,Crotone,0.5,2.2,46.0,,Franck Ribéry,3-5-2,3-5-2,Eugenio Abbattista,Match Report,,Fiorentina
2019-08-18,18:15,Coppa Italia,Third round,Sun,Home,W,3,1,Monza,,,,15000.0,,,,Fabrizio Pasqua,Match Report,,Fiorentina
2019-08-24,20:45,Serie A,Matchweek 1,Sat,Home,L,3,4,Napoli,1.7,2.0,43.0,33614.0,Germán Pezzella,4-3-3,4-4-1-1,Davide Massa,Match Report,,Fiorentina
2019-09-01,20:45,Serie A,Matchweek 2,Sun,Away,L,1,2,Genoa,1.9,2.1,51.0,20000.0,Germán Pezzella,4-3-3,3-4-1-2,Piero Giacomelli,Match Report,,Fiorentina
2019-09-14,15:00,Serie A,Matchweek 3,Sat,Home,D,0,0,Juventus,1.8,0.4,47.0,40000.0,Germán Pezzella,3-5-2,4-4-2,Massimiliano Irrati,Match Report,,Fiorentina
2019-09-22,18:00,Serie A,Matchweek 4,Sun,Away,D,2,2,Atalanta,1.0,1.6,36.0,10314.0,Germán Pezzella,3-5-2,3-5-2,Daniele Orsato,Match Report,,Fiorentina
2019-09-25,21:00,Serie A,Matchweek 5,Wed,Home,W,2,1,Sampdoria,1.6,0.5,55.0,33469.0,Germán Pezzella,3-5-2,3-4-3,Daniele Doveri,Match Report,,Fiorentina
2019-09-29,20:45,Serie A,Matchweek 6,Sun,Away,W,3,1,Milan,2.5,0.6,45.0,48367.0,Germán Pezzella,3-5-2,4-3-1-2,Piero Giacomelli,Match Report,,Fiorentina
2019-10-06,12:30,Serie A,Matchweek 7,Sun,Home,W,1,0,Udinese,1.1,0.9,50.0,37963.0,Germán Pezzella,3-5-2,3-5-2,Alessandro Prontera,Match Report,,Fiorentina
2019-10-21,21:00,Serie A,Matchweek 8,Mon,Away,D,0,0,Brescia,0.8,0.5,54.0,16000.0,Germán Pezzella,3-5-2,4-3-1-2,Giampaolo Calvarese,Match Report,,Fiorentina
2019-10-27,20:45,Serie A,Matchweek 9,Sun,Home,L,1,2,Lazio,0.6,2.1,47.0,33281.0,Germán Pezzella,3-5-2,3-5-1-1,Marco Guida,Match Report,,Fiorentina
2019-10-30,21:00,Serie A,Matchweek 10,Wed,Away,W,2,1,Sassuolo,1.0,0.8,46.0,11863.0,Germán Pezzella,3-5-2,4-3-3,Maurizio Mariani,Match Report,,Fiorentina
2019-11-03,18:00,Serie A,Matchweek 11,Sun,Home,D,1,1,Parma,1.4,0.7,62.0,32479.0,Milan Badelj,4-3-3,4-3-3,Luca Pairetto,Match Report,,Fiorentina
2019-11-10,12:30,Serie A,Matchweek 12,Sun,Away,L,2,5,Cagliari,1.0,2.8,51.0,16316.0,Germán Pezzella,3-5-2,4-3-1-2,Federico La Penna,Match Report,,Fiorentina
2019-11-24,15:00,Serie A,Matchweek 13,Sun,Away,L,0,1,Hellas Verona,0.8,1.4,51.0,22581.0,Germán Pezzella,3-1-4-2,3-4-1-2,Antonio Giua,Match Report,,Fiorentina
2019-11-30,20:45,Serie A,Matchweek 14,Sat,Home,L,0,1,Lecce,1.5,1.1,63.0,33912.0,Milan Badelj,3-5-2,4-3-1-2,Marco Piccinini,Match Report,,Fiorentina
2019-12-03,21:00,Coppa Italia,Fourth round,Tue,Home,W,2,0,Cittadella,,,,8988.0,,,,Ivan Pezzuto,Match Report,,Fiorentina
2019-12-08,15:00,Serie A,Matchweek 15,Sun,Away,L,1,2,Torino,1.9,0.9,59.0,19955.0,Marco Benassi,4-5-1,3-4-1-2,Piero Giacomelli,Match Report,,Fiorentina
2019-12-15,20:45,Serie A,Matchweek 16,Sun,Home,D,1,1,Inter,0.7,0.8,52.0,37537.0,Germán Pezzella,3-5-2,3-5-2,Maurizio Mariani,Match Report,,Fiorentina
2019-12-20,20:45,Serie A,Matchweek 17,Fri,Home,L,1,4,Roma,1.6,1.7,43.0,3305.0,Germán Pezzella,3-5-2,4-2-3-1,Daniele Orsato,Match Report,,Fiorentina
2020-01-06,12:30,Serie A,Matchweek 18,Mon,Away,D,1,1,Bologna,0.4,0.8,30.0,22653.0,Germán Pezzella,3-5-2,4-2-3-1,Paolo Valeri,Match Report,,Fiorentina
2020-01-12,15:00,Serie A,Matchweek 19,Sun,Home,W,1,0,SPAL,1.8,1.0,41.0,33970.0,Germán Pezzella,3-5-2,3-5-2,Daniele Doveri,Match Report,,Fiorentina
2020-01-15,15:00,Coppa Italia,Round of 16,Wed,Home,W,2,1,Atalanta,,,31.0,13395.0,Germán Pezzella,3-5-2,3-4-3,Gianluca Manganiello,Match Report,,Fiorentina
2020-01-18,20:45,Serie A,Matchweek 20,Sat,Away,W,2,0,Napoli,1.0,0.7,33.0,22219.0,Germán Pezzella,3-5-2,4-3-3,Fabrizio Pasqua,Match Report,,Fiorentina
2020-01-25,18:00,Serie A,Matchweek 21,Sat,Home,D,0,0,Genoa,1.4,1.7,46.0,32903.0,Germán Pezzella,3-5-2,3-5-2,Daniele Orsato,Match Report,,Fiorentina
2020-01-29,20:45,Coppa Italia,Quarter-finals,Wed,Away,L,1,2,Inter,,,35.0,51431.0,Milan Badelj,3-5-2,3-4-1-2,Daniele Doveri,Match Report,,Fiorentina
2020-02-02,12:30,Serie A,Matchweek 22,Sun,Away,L,0,3,Juventus,0.8,2.9,26.0,40171.0,Germán Pezzella,3-5-2,4-3-3,Fabrizio Pasqua,Match Report,,Fiorentina
2020-02-08,15:00,Serie A,Matchweek 23,Sat,Home,L,1,2,Atalanta,0.7,1.7,33.0,35034.0,Germán Pezzella,3-5-2,3-4-1-2,Maurizio Mariani,Match Report,,Fiorentina
2020-02-16,15:00,Serie A,Matchweek 24,Sun,Away,W,5,1,Sampdoria,3.0,1.7,55.0,20284.0,Germán Pezzella,3-5-2,4-3-1-2,Massimiliano Irrati,Match Report,,Fiorentina
2020-02-22,20:45,Serie A,Matchweek 25,Sat,Home,D,1,1,Milan,2.0,0.7,41.0,39769.0,Germán Pezzella,3-5-2,4-2-3-1,Giampaolo Calvarese,Match Report,,Fiorentina
2020-03-08,18:00,Serie A,Matchweek 26,Sun,Away,D,0,0,Udinese,0.4,0.9,56.0,,Germán Pezzella,3-5-2,3-5-2,Michael Fabbri,Match Report,,Fiorentina
