Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,Squad
2023-02-05,13:00,Ligue 1,Matchweek 22,Sun,Away,W,2,0,Clermont Foot,1.4,0.4,47.0,11598.0,Axel Disasi,4-2-3-1,3-4-3,Marc Bollengier,Match Report,,Monaco
2023-02-11,17:00,Ligue 1,Matchweek 23,Sat,Home,W,3,1,Paris S-G,2.9,0.8,42.0,16500.0,Wissam Ben Yedder,4-2-2-2,3-5-2,Clément Turpin,Match Report,,Monaco
2023-02-16,21:00,Europa Lg,Knockout round play-offs,Thu,Away,W,3,2,de Leverkusen,0.7,1.8,47.0,27864.0,Axel Disasi,4-4-2,4-2-3-1,Orel Grinfeeld,Match Report,Leg 1 of 2,Monaco
2023-02-19,15:00,Ligue 1,Matchweek 24,Sun,Away,W,2,1,Brest,1.5,0.9,52.0,13203.0,Wissam Ben Yedder,4-4-2,4-1-4-1,Hakim Ben El Hadj Salem,Match Report,,Monaco
2023-02-23,18:45,Europa Lg,Knockout round play-offs,Thu,Home,L,2 (3),3 (5),de Leverkusen,1.9,2.3,49.0,8504.0,Wissam Ben Yedder,4-4-2,3-4-3,Alejandro Hernández,Match Report,Leg 2 of 2; Leverkusen won; Leverkusen won on penalty kicks following extra time,Monaco
2023-02-26,17:05,Ligue 1,Matchweek 25,Sun,Home,L,0,3,Nice,1.0,2.3,56.0,9000.0,Axel Disasi,3-1-4-2,5-3-2,Benoît Bastien,Match Report,,Monaco
2023-03-05,13:00,Ligue 1,Matchweek 26,Sun,Away,D,2,2,Troyes,3.0,0.9,61.0,9160.0,Wissam Ben Yedder,4-4-2,3-4-3,Stéphanie Frappart,Match Report,,Monaco
2023-03-12,17:05,Ligue 1,Matchweek 27,Sun,Home,L,0,1,Reims,0.9,1.9,49.0,5383.0,Wissam Ben Yedder,4-4-2,4-2-3-1,Thomas Léonard,Match Report,,Monaco
2023-03-19,13:00,Ligue 1,Matchweek 28,Sun,Away,W,2,0,Ajaccio,1.1,1.1,58.0,7198.0,Wissam Ben Yedder,4-4-2,4-4-2,Jeremy Stinat,Match Report,,Monaco
2023-04-02,17:05,Ligue 1,Matchweek 29,Sun,Home,W,4,3,Strasbourg,1.4,1.5,50.0,5356.0,Wissam Ben Yedder,4-4-2,3-1-4-2,Willy Delajod,Match Report,,Monaco
2023-04-09,17:05,Ligue 1,Matchweek 30,Sun,Away,D,2,2,Nantes,1.3,1.1,51.0,30050.0,Wissam Ben Yedder,4-2-3-1,4-2-3-1,Clément Turpin,Match Report,,Monaco
2023-04-16,17:05,Ligue 1,Matchweek 31,Sun,Home,W,3,1,Lorient,1.9,1.1,47.0,6930.0,Wissam Ben Yedder,4-4-2,4-1-4-1,Bastien Dechepy,Match Report,,Monaco
2023-04-22,21:00,Ligue 1,Matchweek 32,Sat,Away,L,0,3,Lens,1.6,2.3,38.0,38223.0,Wissam Ben Yedder,4-2-3-1,3-4-3,François Letexier,Match Report,,Monaco
2023-04-30,13:00,Ligue 1,Matchweek 33,Sun,Home,L,0,4,Montpellier,1.1,1.9,55.0,6069.0,Wissam Ben Yedder,4-4-2,4-2-3-1,Marc Bollengier,Match Report,,Monaco
2023-05-07,13:00,Ligue 1,Matchweek 34,Sun,Away,W,2,1,Angers,2.1,1.0,40.0,9223.0,Axel Disasi,3-4-3,5-3-2,Jeremy Stinat,Match Report,,Monaco
2023-05-14,17:05,Ligue 1,Matchweek 35,Sun,Home,D,0,0,Lille,0.7,0.9,42.0,6805.0,Axel Disasi,4-2-3-1,4-2-3-1,Benoît Bastien,Match Report,,Monaco
2023-05-19,21:00,Ligue 1,Matchweek 36,Fri,Away,L,1,3,Lyon,1.8,2.1,38.0,53980.0,Wissam Ben Yedder,3-4-3,4-2-3-1,Benoît Millot,Match Report,,Monaco
2023-05-27,21:00,Ligue 1,Matchweek 37,Sat,Away,L,0,2,Rennes,0.5,1.3,43.0,28344.0,Wissam Ben Yedder,4-4-1-1,4-1-4-1,Clément Turpin,Match Report,,Monaco
2023-06-03,21:00,Ligue 1,Matchweek 38,Sat,Home,L,1,2,Toulouse,2.2,2.6,57.0,5670.0,Wissam Ben Yedder,4-2-3-1,5-4-1,Stéphanie Frappart,Match Report,,Monaco
2021-08-03,19:00,Champions Lg,Third qualifying round,Tue,Away,W,2,0,cz Sparta Prague,,,,10533.0,Wissam Ben Yedder,4-2-2-2,4-3-3,Michael Oliver,Match Report,Leg 1 of 2,Monaco
2021-08-06,21:00,Ligue 1,Matchweek 1,Fri,Home,D,1,1,Nantes,1.5,0.2,74.0,7500.0,Axel Disasi,4-4-2,4-1-4-1,Antony Gautier,Match Report,,Monaco
2021-08-10,20:00,Champions Lg,Third qualifying round,Tue,Home,W,3,1,cz Sparta Prague,,,,5476.0,Wissam Ben Yedder,4-4-2,4-3-3,Daniele Orsato,Match Report,Leg 2 of 2; Monaco won,Monaco
2021-08-13,21:00,Ligue 1,Matchweek 2,Fri,Away,L,0,1,Lorient,1.1,0.8,71.0,12149.0,Axel Disasi,3-4-3,5-3-2,Hakim Ben El Hadj Salem,Match Report,,Monaco
2021-08-17,21:00,Champions Lg,Play-off round,Tue,Home,L,0,1,ua Shakhtar,,,46.0,5700.0,Wissam Ben Yedder,4-4-2,4-3-2-1,Danny Makkelie,Match Report,Leg 1 of 2,Monaco
2021-08-21,17:00,Ligue 1,Matchweek 3,Sat,Home,L,0,2,Lens,0.3,0.5,71.0,6483.0,Wissam Ben Yedder,4-4-1-1,3-4-1-2,Jérémie Pignard,Match Report,,Monaco
2021-08-25,22:00,Champions Lg,Play-off round,Wed,Away,D,2,2,ua Shakhtar,,,49.0,26697.0,Wissam Ben Yedder,4-2-3-1,4-1-4-1,Anthony Taylor,Match Report,Leg 2 of 2; Shakhtar won; Required Extra Time,Monaco
2021-08-29,13:00,Ligue 1,Matchweek 4,Sun,Away,W,2,1,Troyes,1.9,0.7,51.0,9866.0,Wissam Ben Yedder,4-2-3-1,3-4-3,Johan Hamel,Match Report,,Monaco
2021-09-11,21:00,Ligue 1,Matchweek 5,Sat,Home,L,0,2,Marseille,0.8,1.6,51.0,8615.0,Wissam Ben Yedder,4-4-2,3-3-3-1,Stéphanie Frappart,Match Report,,Monaco
2021-09-16,21:00,Europa Lg,Group stage,Thu,Home,W,1,0,at Sturm Graz,1.9,0.1,71.0,2941.0,Aurélien Tchouaméni,4-2-2-2,4-1-2-1-2,Donatas Rumšas,Match Report,,Monaco
2021-09-19,13:00,Ligue 1,Matchweek 6,Sun,Away,D,2,2,Nice,2.4,1.7,51.0,,Wissam Ben Yedder,3-4-3,4-4-2,François Letexier,Match Report,,Monaco
2021-09-22,19:00,Ligue 1,Matchweek 7,Wed,Home,W,3,1,Saint-Étienne,1.7,0.4,66.0,3579.0,Axel Disasi,3-4-3,4-2-3-1,Jérôme Brisard,Match Report,,Monaco
2021-09-26,17:00,Ligue 1,Matchweek 8,Sun,Away,W,3,1,Clermont Foot,1.6,1.1,47.0,11529.0,Wissam Ben Yedder,4-2-3-1,4-2-3-1,Benoît Millot,Match Report,,Monaco
2021-09-30,18:45,Europa Lg,Group stage,Thu,Away,D,1,1,es Real Sociedad,0.3,1.4,37.0,23765.0,Axel Disasi,4-5-1,4-3-3,Sergey Ivanov,Match Report,,Monaco
2021-10-03,15:00,Ligue 1,Matchweek 9,Sun,Home,W,3,0,Bordeaux,1.6,0.3,57.0,3667.0,Wissam Ben Yedder,4-2-3-1,3-4-3,Clément Turpin,Match Report,,Monaco
2021-10-16,21:00,Ligue 1,Matchweek 10,Sat,Away,L,0,2,Lyon,0.6,2.6,39.0,50585.0,Wissam Ben Yedder,4-4-2,4-2-3-1,Amaury Delerue,Match Report,,Monaco
2021-10-21,21:00,Europa Lg,Group stage,Thu,Away,W,2,1,nl PSV Eindhoven,1.2,1.3,46.0,33000.0,Axel Disasi,3-5-2,4-3-3,Davide Massa,Match Report,,Monaco
2021-10-24,17:00,Ligue 1,Matchweek 11,Sun,Home,W,3,1,Montpellier,1.3,1.3,64.0,4861.0,Wissam Ben Yedder,4-4-2,4-2-3-1,François Letexier,Match Report,,Monaco
2021-10-31,17:00,Ligue 1,Matchweek 12,Sun,Away,L,0,2,Brest,0.4,1.3,66.0,12463.0,Wissam Ben Yedder,4-4-2,4-2-3-1,Johan Hamel,Match Report,,Monaco
2021-11-04,18:45,Europa Lg,Group stage,Thu,Home,D,0,0,nl PSV Eindhoven,0.5,0.6,56.0,5840.0,Axel Disasi,3-5-2,4-4-2,Cüneyt Çakιr,Match Report,,Monaco
2021-11-07,15:00,Ligue 1,Matchweek 13,Sun,Away,D,0,0,Reims,1.0,0.3,57.0,12080.0,Wissam Ben Yedder,4-4-2,4-3-3,Jérémie Pignard,Match Report,,Monaco
2021-11-19,21:00,Ligue 1,Matchweek 14,Fri,Home,D,2,2,Lille,1.1,2.2,54.0,3778.0,Axel Disasi,4-4-2,4-4-2,Willy Delajod,Match Report,,Monaco
2021-11-25,21:00,Europa Lg,Group stage,Thu,Home,W,2,1,es Real Sociedad,2.5,1.4,39.0,3834.0,Wissam Ben Yedder,4-2-3-1,4-3-3,Ivan Kružliak,Match Report,,Monaco
2021-11-28,15:00,Ligue 1,Matchweek 15,Sun,Home,D,1,1,Strasbourg,2.1,1.0,59.0,3478.0,Wissam Ben Yedder,4-2-3-1,5-3-2,Antony Gautier,Match Report,,Monaco
2021-12-01,19:00,Ligue 1,Matchweek 16,Wed,Away,W,3,1,Angers,3.1,1.3,52.0,8267.0,Axel Disasi,4-2-3-1,3-5-2,Romain Lissorgue,Match Report,,Monaco
2021-12-05,15:00,Ligue 1,Matchweek 17,Sun,Home,W,4,0,Metz,1.6,0.6,65.0,4923.0,Axel Disasi,4-2-3-1,3-4-3,Bastien Dechepy,Match Report,,Monaco
2021-12-09,18:45,Europa Lg,Group stage,Thu,Away,D,1,1,at Sturm Graz,1.8,2.5,56.0,,Wissam Ben Yedder,4-2-3-1,4-3-2-1,Mohammed Al Hakim,Match Report,,Monaco
2021-12-12,20:45,Ligue 1,Matchweek 18,Sun,Away,L,0,2,Paris S-G,0.7,1.6,47.0,41154.0,Wissam Ben Yedder,4-2-3-1,4-3-3,Benoît Bastien,Match Report,,Monaco
2021-12-19,13:45,Coupe de France,Round of 64,Sun,Away,W,2,0,Red Star,,,67.0,2670.0,Wissam Ben Yedder,4-2-2-2,4-4-2,François Letexier,Match Report,,Monaco
2021-12-22,21:00,Ligue 1,Matchweek 19,Wed,Home,W,2,1,Rennes,1.8,1.4,48.0,5354.0,Wissam Ben Yedder,4-2-3-1,4-3-3,Ruddy Buquet,Match Report,,Monaco
2022-01-02,18:30,Coupe de France,Round of 32,Sun,Away,W,3,1,Quevilly-Rouen,,,59.0,7823.0,Wissam Ben Yedder,4-2-3-1,4-3-3,Antony Gautier,Match Report,,Monaco
2022-01-09,17:05,Ligue 1,Matchweek 20,Sun,Away,D,0,0,Nantes,0.8,0.4,68.0,4133.0,Aurélien Tchouaméni,4-2-3-1,5-3-2,Thomas Léonard,Match Report,,Monaco
2022-01-16,15:00,Ligue 1,Matchweek 21,Sun,Home,W,4,0,Clermont Foot,3.6,0.4,53.0,2633.0,Axel Disasi,3-2-4-1,4-2-3-1,Jeremy Stinat,Match Report,,Monaco
2022-01-23,17:05,Ligue 1,Matchweek 22,Sun,Away,L,2,3,Montpellier,1.2,1.7,61.0,5000.0,Wissam Ben Yedder,4-1-4-1,4-4-2,Jérémie Pignard,Match Report,,Monaco
2022-01-30,21:00,Coupe de France,Round of 16,Sun,Away,W,4,2,Lens,,,34.0,5002.0,Wissam Ben Yedder,4-2-3-1,3-4-3,Eric Wattellier,Match Report,,Monaco
2022-02-05,21:00,Ligue 1,Matchweek 23,Sat,Home,W,2,0,Lyon,2.3,1.3,37.0,6550.0,Wissam Ben Yedder,4-1-4-1,3-4-3,Ruddy Buquet,Match Report,,Monaco
2022-02-08,21:00,Coupe de France,Quarter-finals,Tue,Home,W,2,0,Amiens,,,57.0,2128.0,Axel Disasi,4-1-4-1,3-4-1-2,Amaury Delerue,Match Report,,Monaco
2022-02-13,13:00,Ligue 1,Matchweek 24,Sun,Home,D,0,0,Lorient,1.2,0.1,64.0,3963.0,Wissam Ben Yedder,4-1-4-1,4-1-4-1,Bastien Dechepy,Match Report,,Monaco
2022-02-20,17:05,Ligue 1,Matchweek 25,Sun,Away,D,1,1,Bordeaux,1.8,0.5,54.0,29557.0,Wissam Ben Yedder,4-1-4-1,5-4-1,Jérémie Pignard,Match Report,,Monaco
2022-02-27,13:00,Ligue 1,Matchweek 26,Sun,Home,L,1,2,Reims,1.2,1.4,69.0,3982.0,Wissam Ben Yedder,4-1-4-1,3-5-1-1,Benoît Millot,Match Report,,Monaco
2022-03-02,21:15,Coupe de France,Semi-finals,Wed,Away,D,2 (2),2 (4),Nantes,,,57.0,33929.0,Wissam Ben Yedder,4-1-4-1,5-3-2,Benoît Bastien,Match Report,Nantes won on penalty kicks following extra time,Monaco
2022-03-06,20:45,Ligue 1,Matchweek 27,Sun,Away,W,1,0,Marseille,0.8,0.7,33.0,56510.0,Wissam Ben Yedder,4-4-2,4-2-3-1,Antony Gautier,Match Report,,Monaco
2022-03-10,20:00,Europa Lg,Round of 16,Thu,Away,L,0,2,pt Braga,1.5,1.5,62.0,10228.0,Wissam Ben Yedder,4-2-3-1,3-4-3,Felix Zwayer,Match Report,Leg 1 of 2,Monaco
2022-03-13,15:00,Ligue 1,Matchweek 28,Sun,Away,L,0,1,Strasbourg,0.8,0.8,55.0,25231.0,Axel Disasi,4-2-3-1,5-3-2,Eric Wattellier,Match Report,,Monaco
2022-03-17,18:45,Europa Lg,Round of 16,Thu,Home,D,1,1,pt Braga,1.4,0.9,65.0,3892.0,Wissam Ben Yedder,4-4-2,3-5-2,Andreas Ekberg,Match Report,Leg 2 of 2; Braga won,Monaco
2022-03-20,13:00,Ligue 1,Matchweek 29,Sun,Home,W,3,0,Paris S-G,1.9,1.0,40.0,16642.0,Wissam Ben Yedder,4-1-4-1,4-3-3,Benoît Bastien,Match Report,,Monaco
2022-04-03,15:00,Ligue 1,Matchweek 30,Sun,Away,W,2,1,Metz,1.5,0.9,57.0,19812.0,Wissam Ben Yedder,4-2-3-1,3-4-1-2,Jérôme Brisard,Match Report,,Monaco
2022-04-10,15:00,Ligue 1,Matchweek 31,Sun,Home,W,2,1,Troyes,0.4,1.0,56.0,4786.0,Wissam Ben Yedder,4-4-2,5-4-1,Mikael Lesage,Match Report,,Monaco
2022-04-15,21:00,Ligue 1,Matchweek 32,Fri,Away,W,3,2,Rennes,2.7,2.2,37.0,28336.0,Wissam Ben Yedder,4-2-3-1,4-2-3-1,Stéphanie Frappart,Match Report,,Monaco
2022-04-20,19:00,Ligue 1,Matchweek 33,Wed,Home,W,1,0,Nice,1.7,0.7,48.0,10247.0,Wissam Ben Yedder,4-2-3-1,4-4-2,Benoît Millot,Match Report,,Monaco
2022-04-23,19:00,Ligue 1,Matchweek 34,Sat,Away,W,4,1,Saint-Étienne,3.3,1.1,44.0,30018.0,Wissam Ben Yedder,4-2-3-1,3-4-1-2,Bastien Dechepy,Match Report,,Monaco
2022-05-01,15:00,Ligue 1,Matchweek 35,Sun,Home,W,2,0,Angers,2.6,0.7,44.0,4616.0,Wissam Ben Yedder,4-2-3-1,3-1-4-2,Hakim Ben El Hadj Salem,Match Report,,Monaco
2022-05-06,21:00,Ligue 1,Matchweek 36,Fri,Away,W,2,1,Lille,0.3,1.0,48.0,39088.0,Wissam Ben Yedder,4-2-3-1,4-4-2,François Letexier,Match Report,,Monaco
2022-05-14,21:00,Ligue 1,Matchweek 37,Sat,Home,W,4,2,Brest,3.1,1.9,57.0,6000.0,Wissam Ben Yedder,4-2-3-1,4-3-3,Jérôme Brisard,Match Report,,Monaco
2022-05-21,21:00,Ligue 1,Matchweek 38,Sat,Away,D,2,2,Lens,1.4,1.6,40.0,37764.0,Wissam Ben Yedder,4-2-3-1,3-4-3,Benoît Bastien,Match Report,,Monaco
2020-08-23,13:00,Ligue 1,Matchweek 1,Sun,Home,D,2,2,Reims,1.8,1.7,75.0,,Wissam Ben Yedder,4-3-3,4-4-2,François Letexier,Match Report,,Monaco
2020-08-30,15:00,Ligue 1,Matchweek 2,Sun,Away,W,1,0,Metz,0.2,0.7,46.0,4463.0,Wissam Ben Yedder,4-3-3,4-3-3,Jeremy Stinat,Match Report,,Monaco
2020-09-13,17:00,Ligue 1,Matchweek 3,Sun,Home,W,2,1,Nantes,2.3,1.2,57.0,,Wissam Ben Yedder,4-3-3,4-2-3-1,Clément Turpin,Match Report,,Monaco
2020-09-19,21:00,Ligue 1,Matchweek 4,Sat,Away,L,1,2,Rennes,0.9,1.0,42.0,,Wissam Ben Yedder,4-3-3,4-1-4-1,Jérôme Miguelgorry,Match Report,,Monaco
2020-09-27,15:00,Ligue 1,Matchweek 5,Sun,Home,W,3,2,Strasbourg,1.3,1.5,57.0,,Wissam Ben Yedder,4-3-3,4-1-2-1-2,Jérémie Pignard,Match Report,,Monaco
2020-10-04,15:00,Ligue 1,Matchweek 6,Sun,Away,L,0,1,Brest,1.2,0.6,71.0,,Wissam Ben Yedder,4-3-3,4-2-3-1,Johan Hamel,Match Report,,Monaco
2020-10-18,15:00,Ligue 1,Matchweek 7,Sun,Home,D,1,1,Montpellier,2.2,0.1,80.0,,Wissam Ben Yedder,4-3-3,3-4-1-2,Hakim Ben El Hadj Salem,Match Report,,Monaco
2020-10-25,21:00,Ligue 1,Matchweek 8,Sun,Away,L,1,4,Lyon,2.0,3.3,65.0,,Wissam Ben Yedder,4-3-3,4-4-1-1,Jérôme Brisard,Match Report,,Monaco
2020-11-01,17:00,Ligue 1,Matchweek 9,Sun,Home,W,4,0,Bordeaux,3.5,0.3,52.0,,Wissam Ben Yedder,4-2-3-1,4-1-4-1,Ruddy Buquet,Match Report,,Monaco
2020-11-08,17:00,Ligue 1,Matchweek 10,Sun,Away,W,2,1,Nice,2.0,1.0,37.0,,Wissam Ben Yedder,4-4-2,3-5-2,Karim Abed,Match Report,,Monaco
2020-11-20,21:00,Ligue 1,Matchweek 11,Fri,Home,W,3,2,Paris S-G,3.9,1.9,52.0,,Axel Disasi,4-4-1-1,4-4-2,Clément Turpin,Match Report,,Monaco
2020-11-29,15:00,Ligue 1,Matchweek 12,Sun,Home,W,3,0,Nîmes,3.3,0.3,67.0,,Axel Disasi,4-4-1-1,4-3-3,Antony Gautier,Match Report,,Monaco
2020-12-06,13:00,Ligue 1,Matchweek 13,Sun,Away,L,1,2,Lille,0.9,1.3,58.0,,Wissam Ben Yedder,4-4-2,4-4-2,Jérôme Brisard,Match Report,,Monaco
2020-12-12,17:00,Ligue 1,Matchweek 14,Sat,Away,L,1,2,Marseille,1.9,1.3,61.0,,Wissam Ben Yedder,4-4-2,4-1-2-1-2,Benoît Millot,Match Report,,Monaco
2020-12-16,21:00,Ligue 1,Matchweek 15,Wed,Home,L,0,3,Lens,0.8,1.3,32.0,,Wissam Ben Yedder,4-4-2,3-4-1-2,Willy Delajod,Match Report,,Monaco
2020-12-20,15:00,Ligue 1,Matchweek 16,Sun,Away,W,1,0,Dijon,0.8,1.3,48.0,,Wissam Ben Yedder,4-4-2,4-2-3-1,Jeremy Stinat,Match Report,,Monaco
2020-12-23,21:00,Ligue 1,Matchweek 17,Wed,Home,D,2,2,Saint-Étienne,0.8,1.7,40.0,,Wissam Ben Yedder,4-4-2,4-2-3-1,Johan Hamel,Match Report,,Monaco
2021-01-06,19:00,Ligue 1,Matchweek 18,Wed,Away,W,5,2,Lorient,2.6,1.0,59.0,,Wissam Ben Yedder,4-4-2,4-2-3-1,Franck Schneider,Match Report,,Monaco
2021-01-09,21:00,Ligue 1,Matchweek 19,Sat,Home,W,3,0,Angers,2.1,0.7,56.0,,Wissam Ben Yedder,4-4-2,4-2-3-1,Benoît Bastien,Match Report,,Monaco
2021-01-15,21:00,Ligue 1,Matchweek 20,Fri,Away,W,3,2,Montpellier,2.3,0.7,48.0,,Wissam Ben Yedder,4-2-3-1,5-3-2,Aurélien Petit,Match Report,,Monaco
2021-01-23,21:00,Ligue 1,Matchweek 21,Sat,Home,W,3,1,Marseille,1.2,0.5,54.0,,Wissam Ben Yedder,4-4-2,4-2-3-1,François Letexier,Match Report,,Monaco
2021-01-31,21:00,Ligue 1,Matchweek 22,Sun,Away,W,2,1,Nantes,1.6,0.9,67.0,,Wissam Ben Yedder,3-4-3,4-1-4-1,Thomas Léonard,Match Report,,Monaco
2021-02-03,21:00,Ligue 1,Matchweek 23,Wed,Home,W,2,1,Nice,2.6,0.4,42.0,,Wissam Ben Yedder,4-4-2,4-1-4-1,Jérôme Brisard,Match Report,,Monaco
2021-02-07,15:00,Ligue 1,Matchweek 24,Sun,Away,W,4,3,Nîmes,1.3,1.4,56.0,,Wissam Ben Yedder,4-4-2,4-1-4-1,Clément Turpin,Match Report,,Monaco
2021-02-10,14:45,Coupe de France,Round of 64,Wed,Away,W,1,0,Grenoble,,,,,Axel Disasi,4-4-2,4-2-3-1,Bastien Dechepy,Match Report,,Monaco
2021-02-14,13:00,Ligue 1,Matchweek 25,Sun,Home,D,2,2,Lorient,2.2,1.3,70.0,,Wissam Ben Yedder,4-4-2,5-4-1,Benoît Millot,Match Report,,Monaco
2021-02-21,21:00,Ligue 1,Matchweek 26,Sun,Away,W,2,0,Paris S-G,1.3,0.7,26.0,,Wissam Ben Yedder,3-4-3,4-3-3,Ruddy Buquet,Match Report,,Monaco
2021-02-28,13:00,Ligue 1,Matchweek 27,Sun,Home,W,2,0,Brest,2.2,0.6,63.0,,Wissam Ben Yedder,3-4-3,4-4-1-1,Jérémie Pignard,Match Report,,Monaco
2021-03-03,21:00,Ligue 1,Matchweek 28,Wed,Away,L,0,1,Strasbourg,0.6,0.9,62.0,,Wissam Ben Yedder,3-4-3,3-4-1-2,Eric Wattellier,Match Report,,Monaco
2021-03-08,21:00,Coupe de France,Round of 32,Mon,Away,W,2,0,Nice,,,51.0,,Axel Disasi,4-2-3-1,4-1-4-1,Benoît Bastien,Match Report,,Monaco
2021-03-14,17:05,Ligue 1,Matchweek 29,Sun,Home,D,0,0,Lille,0.6,0.2,63.0,,Wissam Ben Yedder,3-4-3,4-2-3-1,Stéphanie Frappart,Match Report,,Monaco
2021-03-19,21:00,Ligue 1,Matchweek 30,Fri,Away,W,4,0,Saint-Étienne,2.3,0.5,59.0,,Axel Disasi,4-4-2,3-4-1-2,Mikael Lesage,Match Report,,Monaco
2021-04-03,13:00,Ligue 1,Matchweek 31,Sat,Home,W,4,0,Metz,2.4,0.3,61.0,,Axel Disasi,4-2-3-1,3-4-1-2,Johan Hamel,Match Report,,Monaco
2021-04-06,18:45,Coupe de France,Round of 16,Tue,Home,D,0 (5),0 (4),Metz,,,57.0,,Wissam Ben Yedder,4-2-3-1,5-4-1,Jérémie Pignard,Match Report,Monaco won on penalty kicks following extra time,Monaco
2021-04-11,17:05,Ligue 1,Matchweek 32,Sun,Home,W,3,0,Dijon,3.8,0.6,64.0,,Axel Disasi,4-2-3-1,3-4-1-2,Aurélien Petit,Match Report,,Monaco
2021-04-18,17:05,Ligue 1,Matchweek 33,Sun,Away,W,3,0,Bordeaux,2.1,0.8,59.0,,Wissam Ben Yedder,4-2-3-1,5-3-2,François Letexier,Match Report,,Monaco
2021-04-21,21:10,Coupe de France,Quarter-finals,Wed,Away,W,2,0,Lyon,,,57.0,,Wissam Ben Yedder,4-4-2,3-4-3,Stéphanie Frappart,Match Report,,Monaco
2021-04-25,17:05,Ligue 1,Matchweek 34,Sun,Away,W,1,0,Angers,1.6,0.1,58.0,,Axel Disasi,4-4-2,5-3-2,Hakim Ben El Hadj Salem,Match Report,,Monaco
2021-05-02,21:00,Ligue 1,Matchweek 35,Sun,Home,L,2,3,Lyon,2.1,1.2,48.0,,Wissam Ben Yedder,4-2-3-1,3-4-1-2,Clément Turpin,Match Report,,Monaco
2021-05-09,17:05,Ligue 1,Matchweek 36,Sun,Away,W,1,0,Reims,0.9,0.4,60.0,,Wissam Ben Yedder,3-4-3,4-1-4-1,Antony Gautier,Match Report,,Monaco
2021-05-13,21:15,Coupe de France,Semi-finals,Thu,Away,W,5,1,GFA Rumilly Vallières,,,65.0,,Wissam Ben Yedder,4-4-2,4-4-2,Ruddy Buquet,Match Report,,Monaco
2021-05-16,21:00,Ligue 1,Matchweek 37,Sun,Home,W,2,1,Rennes,1.4,0.4,40.0,,Wissam Ben Yedder,4-4-2,4-3-3,Benoît Bastien,Match Report,,Monaco
2021-05-19,21:15,Coupe de France,Final,Wed,Neutral,L,0,2,Paris S-G,,,45.0,,Wissam Ben Yedder,4-5-1,4-3-3,François Letexier,Match Report,,Monaco
2021-05-23,21:00,Ligue 1,Matchweek 38,Sun,Away,D,0,0,Lens,1.5,0.2,65.0,,Wissam Ben Yedder,3-4-3,5-3-2,Jérémie Pignard,Match Report,,Monaco
2019-08-09,20:45,Ligue 1,Matchweek 1,Fri,Home,L,0.0,3.0,Lyon,0.6,0.8,39.0,10000.0,Kamil Glik,4-2-3-1,4-3-3,Ruddy Buquet,Match Report,,Monaco
2019-08-17,20:00,Ligue 1,Matchweek 2,Sat,Away,L,0.0,3.0,Metz,0.8,2.6,52.0,19088.0,Kamil Glik,4-2-3-1,4-3-3,Eric Wattellier,Match Report,,Monaco
2019-08-25,15:00,Ligue 1,Matchweek 3,Sun,Home,D,2.0,2.0,Nîmes,2.0,2.5,46.0,7438.0,Kamil Glik,4-4-2,4-3-3,Amaury Delerue,Match Report,,Monaco
2019-09-01,17:00,Ligue 1,Matchweek 4,Sun,Away,D,2.0,2.0,Strasbourg,2.9,1.5,41.0,24556.0,Kamil Glik,3-5-2,3-4-1-2,Willy Delajod,Match Report,,Monaco
2019-09-15,21:00,Ligue 1,Matchweek 5,Sun,Home,L,3.0,4.0,Marseille,2.5,1.6,44.0,9147.0,Kamil Glik,4-4-2,4-3-3,Antony Gautier,Match Report,,Monaco
2019-09-21,20:00,Ligue 1,Matchweek 6,Sat,Away,D,0.0,0.0,Reims,0.6,1.3,54.0,14426.0,Kamil Glik,3-5-2,4-2-3-1,Olivier Thual,Match Report,,Monaco
2019-09-24,21:00,Ligue 1,Matchweek 7,Tue,Home,W,3.0,1.0,Nice,2.3,0.7,40.0,9358.0,Cesc Fàbregas,3-5-2,4-3-3,Mikael Lesage,Match Report,,Monaco
2019-09-28,20:00,Ligue 1,Matchweek 8,Sat,Home,W,4.0,1.0,Brest,3.6,0.5,54.0,4576.0,Kamil Glik,3-5-2,4-2-3-1,Ruddy Buquet,Match Report,,Monaco
2019-10-05,20:00,Ligue 1,Matchweek 9,Sat,Away,L,1.0,3.0,Montpellier,1.3,3.1,61.0,15532.0,Kamil Glik,3-5-2,3-4-1-2,François Letexier,Match Report,,Monaco
2019-10-20,17:00,Ligue 1,Matchweek 10,Sun,Home,W,3.0,2.0,Rennes,1.4,1.5,63.0,6763.0,Kamil Glik,3-4-1-2,5-3-2,Jérôme Brisard,Match Report,,Monaco
2019-10-25,20:45,Ligue 1,Matchweek 11,Fri,Away,W,1.0,0.0,Nantes,0.9,1.7,41.0,30656.0,Kamil Glik,3-5-2,4-2-3-1,Thomas Léonard,Match Report,,Monaco
2019-10-30,21:05,Coupe de la Ligue,Third round,Wed,Home,W,2.0,1.0,Marseille,,,46.0,9883.0,Cesc Fàbregas,3-4-1-2,3-4-1-2,Mikael Lesage,Match Report,,Monaco
2019-11-03,21:00,Ligue 1,Matchweek 12,Sun,Away,L,0.0,1.0,Saint-Étienne,1.0,1.7,58.0,15685.0,Kamil Glik,3-5-2,3-4-3,Jérôme Brisard,Match Report,,Monaco
